h3_index,latitude,longitude,location
89618921817ffff,12.9894244,77.74874527142858,"1st Main Road, Kadogudi Industrial Area, Whitefield, Bengaluru, Karnataka. Pin-560067 (India)"
8961892184bffff,13.003832366220642,77.75697404499546,"Whitefield Main Road, Wynn Gate, Belathur, Bengaluru, Karnataka. Pin-560067 (India)"
8961892185bffff,13.0020152,77.7572534,"Whitefield Main Road, Sri Sathya Sai Gokulam, Sai Colony, Kadugodi, Bengaluru, Karnataka. Pin-560067 (India)"
89618921887ffff,12.98348239047619,77.75207005873015,"Whitefield Main Road, Hope Farm Circle, Whitefield, Bengaluru, Karnataka. Pin-560066 (India)"
8961892188fffff,12.9877852,77.7538835,"Whitefield Main Road, Alembic Glass Colony, Kadugodi, Bengaluru, Karnataka. Pin-560066 (India)"
896189218a3ffff,12.985459871698112,77.74565409339623,"Mims Gulmohar Road, Gulmohar, Whitefield, Bengaluru, Karnataka. Pin-560066 (India)"
896189218b3ffff,12.984647933333333,77.74950919999999,"Whitefield Road, Sumadhura Capitol Towers, Whitefield, Bengaluru, Karnataka. Pin-560066 (India)"
896189218c7ffff,12.9919775,77.75650017142857,"SH 35, New Extension Kadugodi, Kadugodi Plantation, Bengaluru, Karnataka. Pin-560067 (India)"
896189218cfffff,12.994485027777777,77.75764796666667,"Whitefield Main Road, Gopal Krishna Nagar, Kadugodi Plantation, Bengaluru, Karnataka. Pin-560067 (India)"
89618921903ffff,12.985594936363638,77.7296689090909,"ITPL Main Road, Divyasree NR Enclave, EPIP Zone Phase 1, Whitefield, Bengaluru, Karnataka. Pin-560066 (India)"
89618921907ffff,12.984573566666667,77.72810353333334,"Road Number 10, Embassy Crest, EPIP Zone Phase 1, Whitefield, Bengaluru, Karnataka. Pin-560066 (India)"
8961892190bffff,12.988422846666667,77.72969026666667,"Whitefield Road, Embassy East Avenue, EPIP Zone Phase 1, Whitefield, Bengaluru, Karnataka. Pin-560066 (India)"
8961892190fffff,12.989036350000001,77.727921075,"Whitefield Road, Embassy East Avenue, EPIP Zone Phase 1, Whitefield, Bengaluru, Karnataka. Pin-560066 (India)"
89618921917ffff,12.9836259,77.72872345,"ITPL Main Road, First Technology Place, EPIP Zone, Whitefield, Bengaluru, Karnataka. Pin-560066 (India)"
8961892191bffff,12.986510131683167,77.73363732376238,"Pattandur Agrahara Road, Harman Campus, EOIZ Industrial Area, Whitefield, Bengaluru, Karnataka. Pin-560066 (India)"
89618921937ffff,12.981003325,77.720849175,"Road Number 7th, Secon Surveys Tech Park, EPIP Zone, Whitefield, Bengaluru, Karnataka. Pin-560066 (India)"
8961892194fffff,12.9946326,77.7321518,"1st Main Road, Reliance Data Center IDC 3, Sadaramangala Industrial Area, Whitefield, Bengaluru, Karnataka. Pin-560066 (India)"
89618921957ffff,12.988146806666666,77.73385542,"Whitefield Road, Sadaramangala Industrial Area, Whitefield, Bengaluru, Karnataka. Pin-560066 (India)"
89618921967ffff,12.991102616666666,77.7214005,"Whitefield Road, Maruthi Nagar, Hoodi, Bengaluru, Karnataka. Pin-560048 (India)"
89618921977ffff,12.9899315,77.7249987,"Whitefield Road, Vaswani Exquisite, Raj Palya, Hoodi, Bengaluru, Karnataka. Pin-560048 (India)"
89618921983ffff,12.978658699999999,77.73367166666667,"Pattandur Agrahara Road, Shanders Springale Apartment, Pattandur Agrahara, Whitefield, Bengaluru, Karnataka. Pin-560066 (India)"
8961892198bffff,12.9801183,77.7337017,"Pattandur Agrahara Road, Maliyappa Layout, Whitefield, Bengaluru, Karnataka. Pin-560066 (India)"
896189219a7ffff,12.97670565,77.7206748,"Industrial Park Road, NTT DATA D8 Building, EPIP Zone Phase 2, Whitefield, Bengaluru, Karnataka. Pin-560066 (India)"
896189219abffff,12.980446592857144,77.72656332142857,"ITPL Main Road, SJR I Park, EPIP Zone, Whitefield, Bengaluru, Karnataka. Pin-560066 (India)"
896189219afffff,12.9802813625,77.7231501375,"7th B Road, Tata Communications Data Center, EPIP Zone, Whitefield, Bengaluru, Karnataka. Pin-560066 (India)"
896189219bbffff,12.98001085,77.7274463,"ITPL Main Road, SJR I Park, EPIP Zone, Whitefield, Bengaluru, Karnataka. Pin-560066 (India)"
896189219cfffff,12.98756361482821,77.73474810452079,"Whitefield Road, Sadaramangala Industrial Area, Whitefield, Bengaluru, Karnataka. Pin-560066 (India)"
89618921a53ffff,13.020627041666666,77.76217858333334,"Whitefield Main Road, Chaithanya Samarpan, Seegehalli, Bengaluru, Karnataka. Pin-560067 (India)"
89618921a83ffff,13.009005446153846,77.75883733333333,"Whitefield Main Road, Pioneer Moonstone, Seegehalli, Bengaluru, Karnataka. Pin-560067 (India)"
89618921a87ffff,13.006681768115943,77.7571600362319,"3rd Main Road, Reddys Keerthi Residency, Belathur, Bengaluru, Karnataka. Pin-560067 (India)"
89618921a8bffff,13.011113016666668,77.75995736666667,"Whitefield Main Road, Whitefield Boulevard, Seegehalli, Bengaluru, Karnataka. Pin-560067 (India)"
89618921ab7ffff,13.0060866625,77.7514058375,"Ayyappaswamy Temple Road, Esplanade, Kumbena Agrahara, Kadugodi, Bengaluru, Karnataka. Pin-560067 (India)"
89618921ac7ffff,13.014291134615386,77.76121920384615,"Chikka Banahalli Road, Alpine Viva, Belathur, Bengaluru, Karnataka. Pin-560067 (India)"
89618921acfffff,13.016873235,77.761971635,"Whitefield Main Road, Tivoli Apartment, Kannamangala, Bengaluru, Karnataka. Pin-560115 (India)"
89618921b37ffff,13.003547775,77.72405764999999,"Kodigehalli Main Road, Aryav Greenfields, Kadugodi, KR Puram, Bengaluru, Karnataka. Pin-560067 (India)"
89618921c47ffff,12.983478270588236,77.76814476470588,"Channasandra Main Road, Thimma Reddy Colony, Channasandra, Bengaluru, Karnataka. Pin-560067 (India)"
89618921c57ffff,12.9832733,77.771735,"Channasandra Main Road, Kencha Reddy Layout, Channasandra, Bengaluru, Karnataka. Pin-560067 (India)"
89618921d13ffff,12.96815739030215,77.74974262047215,"Whitefield Main Road, Vaswani Pinnacle, Whitefield, Bengaluru, Karnataka. Pin-560066 (India)"
89618921d1bffff,12.970521559377305,77.7500404429342,"Whitefield Main Road, HBK Layout, Whitefield, Bengaluru, Karnataka. Pin-560066 (India)"
89618921d23ffff,12.969234966666667,77.7367796,"Borewell Road, Sri Narayanappa Layout, Nallurahalli, Whitefield, Bengaluru, Karnataka. Pin-560066 (India)"
89618921d27ffff,12.96936996397858,77.7356861336602,"Borewell Road, Dr BR Ambedkar Circle, Whitefield, Bengaluru, Karnataka. Pin-560066 (India)"
89618921d3bffff,12.9700767,77.7416417,"BM Glorietta Society Road, ELV Kingsland, Dodsworth Layout 1, Whitefield, Bengaluru, Karnataka. Pin-560066 (India)"
89618921d43ffff,12.978378616,77.75129837200001,"Whitefield Main Road, Happy Valley, Whitefield, Bengaluru, Karnataka. Pin-560066 (India)"
89618921d4bffff,12.98045005862069,77.75160604482758,"1st Main Road, Happy Valley, Whitefield, Bengaluru, Karnataka. Pin-560066 (India)"
89618921d53ffff,12.975966433333333,77.75136886666667,"Whitefield Main Road, Prestige White Meadows, Sathya Sai Layout, Whitefield, Bengaluru, Karnataka. Pin-560066 (India)"
89618921d57ffff,12.97527571818182,77.75098927272728,"Whitefield Main Road, Prestige White Meadows, Sathya Sai Layout, Whitefield, Bengaluru, Karnataka. Pin-560066 (India)"
89618921d87ffff,12.961375965517242,77.74780684482758,"Whitefield Main Road, Carmel Heights, Whitefield, Bengaluru, Karnataka. Pin-560066 (India)"
89618921d8bffff,12.96653555,77.74932132500001,"Whitefield Main Road, Vaswani Pinnacle, Whitefield, Bengaluru, Karnataka. Pin-560066 (India)"
89618921d8fffff,12.965534819354838,77.74901671290323,"Whitefield Main Road, Sobha Rose Apartment, Whitefield, Bengaluru, Karnataka. Pin-560066 (India)"
89618921dabffff,12.9661117,77.7433667,"Ramagondanahalli Borewell Road, Sumadhura Folium, Whitefield, Bengaluru, Karnataka. Pin-560066 (India)"
89618921dc7ffff,12.969606111111112,77.74997966666666,"Whitefield Main Road, HBK Layout, Whitefield, Bengaluru, Karnataka. Pin-560066 (India)"
89618921dcfffff,12.9730169,77.7506218,"Whitefield Main Road, White Filed Outer Circle, Whitefield, Bengaluru, Karnataka. Pin-560066 (India)"
89618921dd3ffff,12.968793564429724,77.75544575173693,"Immadihalli Main Road, LSG Greenville, Hagadur, Whitefield, Bengaluru, Karnataka. Pin-560066 (India)"
89618922817ffff,12.8852117,77.746775,"Sarjapura Main Road, Dommansandra Circle, Dommasandra Anekal Taluka, Bengaluru, Karnataka. Pin-562125 (India)"
89618922827ffff,12.887384870235461,77.7384770025872,"Sarjapura Main Road, Muthanallur Cross, Dommasandra Anekal Taluka, Bengaluru, Karnataka. Pin-562125 (India)"
8961892288bffff,12.883571125277408,77.75255939420808,"Varthur Main Road, Dommansandra Circle, Dommasandra Anekal Taluka, Bengaluru, Karnataka. Pin-562125 (India)"
8961892288fffff,12.883529271050975,77.75196529563998,"Sarjapura Main Road, Dommansandra Circle, Dommasandra Anekal Taluka, Bengaluru, Karnataka. Pin-562125 (India)"
8961892289bffff,12.8818389,77.7569146,"Sarjapura Main Road, Dommasandra Anekal Taluka, Bengaluru, Karnataka. Pin-562125 (India)"
896189229d7ffff,12.877168194473605,77.73582745,"Chandapura Dommasandra Road, Nambiar District 25, Dommasandra Anekal Taluka, Bengaluru, Karnataka. Pin-562125 (India)"
8961892400bffff,12.891936908,77.631976596,"13th Main Road, Nandishwara Layout, Garvebhavi Palya, Bengaluru, Karnataka. Pin-560068 (India)"
8961892403bffff,12.88950315,77.6257243,"Begur Main Road, MICO Layout, Hongasandra, Bengaluru, Karnataka. Pin-560068 (India)"
89618924043ffff,12.896418673993463,77.63545746940262,"Hosur Road, Narasimha Reddy Layout, Garvebhavi Palya, Bengaluru, Karnataka. Pin-560068 (India)"
8961892404bffff,12.8979876125,77.634786625,"Hosur Road, Vajpayee Nagar, Garvebhavi Palya, Bengaluru, Karnataka. Pin-560068 (India)"
8961892404fffff,12.898431331325876,77.63410060695605,"Hosur Road, Vajpayee Nagar, Garvebhavi Palya, Bengaluru, Karnataka. Pin-560068 (India)"
89618924053ffff,12.893054477179806,77.63728004870717,"7th Cross Road, Chikka Biddappa Layout, Garvebhavi Palya, Bengaluru, Karnataka. Pin-560068 (India)"
89618924057ffff,12.8928909,77.6332198,Unknown
8961892405bffff,12.89611581605043,77.63868387016007,"4th Cross Road, Gangamma Circle, Bandepalya, Bengaluru, Karnataka. Pin-560068 (India)"
89618924063ffff,12.8954492875,77.62599405,"Begur Main Road, Smt Ramakka Layout, Hongasandra, Bengaluru, Karnataka. Pin-560068 (India)"
8961892406bffff,12.8987017,77.6265916,"Begur Main Road, Narasimhaswamy Layout, Hongasandra, Bengaluru, Karnataka. Pin-560068 (India)"
8961892406fffff,12.8978437,77.6263356,"Begur Main Road, Krishna Reddy Layout, Hongasandra, Bengaluru, Karnataka. Pin-560068 (India)"
89618924077ffff,12.8938018,77.6257782,"Begur Main Road, Ambedkar Colony, Hongasandra, Bengaluru, Karnataka. Pin-560068 (India)"
8961892408bffff,12.884412147208344,77.63547002560883,"Unnamed Road, VVS Layout, Begur, Bengaluru, Karnataka. Pin-560068 (India)"
89618924093ffff,12.878911210000002,77.63714942,"Begur Koppa Road, Prospect Princeton Apartment, AECS Block C, Begur, Bengaluru, Karnataka. Pin-560068 (India)"
8961892409bffff,12.882932929213894,77.6374692069401,"Chikka Begur Main Road, Ambedkar Nagar, Singasandra, Bengaluru, Karnataka. Pin-560068 (India)"
896189240a7ffff,12.8798135,77.6245689,"Begur Main Road, Patel Krishnappa Layout, Shantipriya Layout, Begur, Bengaluru, Karnataka. Pin-560068 (India)"
896189240b3ffff,12.87864785,77.6277557,"5th Cross Road, Block 2, Vishwapriya Layout, Begur, Bengaluru, Karnataka. Pin-560068 (India)"
896189240b7ffff,12.87775176,77.6257965,"Begur Koppa Road, Begur, Bengaluru, Karnataka. Pin-560114 (India)"
896189240c3ffff,12.889058443664002,77.6398920382007,"Hosur Road, Gangotri SLV Meadows, Krishna Reddy Industrial Area, Garvebhavi Palya, Bengaluru, Karnataka. Pin-560068 (India)"
896189240cbffff,12.891335082655138,77.63883426161053,"Hosur Road, Krishna Reddy Industrial Area, Garvebhavi Palya, Bengaluru, Karnataka. Pin-560068 (India)"
896189240cfffff,12.891352270022233,77.63815485904107,"Hosur Road, Ozone Manay Tech Park, Garvebhavi Palya, Bengaluru, Karnataka. Pin-560068 (India)"
896189240d3ffff,12.88615315846443,77.64152982374607,"Chikka Begur Main Road, Polisappa Layout, Singasandra, Bengaluru, Karnataka. Pin-560068 (India)"
896189240d7ffff,12.8855909696304,77.63932119985155,"Chikka Begur Main Road, BN Ramaswamy Layout, Singasandra, Bengaluru, Karnataka. Pin-560068 (India)"
896189240dbffff,12.888375702417983,77.6414913883665,"Hosur Road, Kudlu Gate, Singasandra, Bengaluru, Karnataka. Pin-560068 (India)"
89618924103ffff,12.881821933333335,77.6099546111111,"Vishveswaraiah Road, Rashi Pride, Avani Shringeri Nagar, Devarachikannahalli, Bengaluru, Karnataka. Pin-560076 (India)"
8961892410bffff,12.88299644,77.60974168,"BDA 80 Feet Road, Rashi Pride, Avani Shringeri Nagar, Devarachikannahalli, Bengaluru, Karnataka. Pin-560076 (India)"
8961892410fffff,12.8833483,77.60725,"10th Main Road, Shantiniketan Layout, Arakere, Bengaluru, Karnataka. Pin-560076 (India)"
89618924117ffff,12.8792256,77.6098139,"Vishveswaraiah Road, Avani Shringeri Nagar, Devarachikannahalli, Bengaluru, Karnataka. Pin-560076 (India)"
89618924127ffff,12.8814207,77.597645,"Shree Raghavendra Mutt Road, Pai Layout, Hulimavu, Bengaluru, Karnataka. Pin-560076 (India)"
8961892412bffff,12.88450532259859,77.60189488097517,"BDA 80 Feet Road, Jagdish Circle, Arakere, Bengaluru, Karnataka. Pin-560076 (India)"
8961892412fffff,12.884162075675675,77.59827165405406,"BDA 80 Feet Road, Windchimes, Arakere, Bengaluru, Karnataka. Pin-560076 (India)"
89618924147ffff,12.889229,77.6107718,"Vishveswaraiah Road, Perody Classic, Indira Gandhi Housing Colony, Arakere, Bengaluru, Karnataka. Pin-560076 (India)"
8961892416bffff,12.891245099999999,77.60699185,"5th Cross Road, Sobha Aster Apartment, Vijaya Bank Layout, Mulki Sundar Ram Shetty Nagar, Bengaluru, Karnataka. Pin-560076 (India)"
8961892416fffff,12.8916717,77.6047454,"5th Cross Road, Fortuna Glade, Vijaya Bank Layout, Mulki Sundar Ram Shetty Nagar, Bengaluru, Karnataka. Pin-560076 (India)"
8961892418bffff,12.876392766666667,77.61520846666667,"3rd Cross Road, Akshaya Nagar, Nyanappanahalli, Devarachikannahalli, Bengaluru, Karnataka. Pin-560068 (India)"
8961892418fffff,12.876591959999999,77.61128312000001,"Westend Avenue, Lake Verandahs House of Hiranandani, Akshaya Nagar West, Yelenahalli, Bengaluru, Karnataka. Pin-560076 (India)"
8961892419bffff,12.875983018181818,77.6166972090909,"Westend Avenue, Akshaya Nagar, Nyanappanahalli, Devarachikannahalli, Bengaluru, Karnataka. Pin-560068 (India)"
896189241a7ffff,12.8726719,77.602269,"Hulimavu Lake Road, Muthrayaswamy Layout, Hulimavu, Bengaluru, Karnataka. Pin-560076 (India)"
896189241afffff,12.8775174,77.6024602,"Begur Main Road, Gramatana, Hulimavu, Bengaluru, Karnataka. Pin-560076 (India)"
89618924203ffff,12.91243524730687,77.63546967955585,"17th Cross Road, The Metropolitan Cooperative Housing Society, Sector 4, HSR Layout, Bengaluru, Karnataka. Pin-560102 (India)"
89618924207ffff,12.90967357929464,77.63248928922432,"5th Main Road, Sector 7, HSR Layout, Bengaluru, Karnataka. Pin-560102 (India)"
8961892420bffff,12.913148425757575,77.63530258787878,"9th Main Road, The Metropolitan Cooperative Housing Society, Sector 4, HSR Layout, Bengaluru, Karnataka. Pin-560102 (India)"
8961892420fffff,12.912485544385818,77.63353292093055,"17th Cross Road, Sector 7, HSR Layout, Bengaluru, Karnataka. Pin-560102 (India)"
89618924213ffff,12.909174735714286,77.63869620714286,"22nd Cross Road, Dr BR Ambedkar Layout, Sector 3, HSR Layout, Bengaluru, Karnataka. Pin-560102 (India)"
89618924217ffff,12.907359287179487,77.6350981025641,"Hosapalya Main Road, Adarsh Esplanade Apartment Manjunatha Layout, Sector 7, HSR Layout, Bengaluru, Karnataka. Pin-560102 (India)"
8961892421bffff,12.91171111875,77.63809590918368,"14th Main Road, The Metropolitan Cooperative Housing Society, Sector 4, HSR Layout, Bengaluru, Karnataka. Pin-560102 (India)"
89618924223ffff,12.911289103365384,77.62628816875,"Hosur Road, Krimson Square, Muneshwara Nagar, HSR Layout, Bengaluru, Karnataka. Pin-560102 (India)"
8961892422fffff,12.912805979579534,77.62554625494764,"Hosur Road, Krimson Square, Muneshwara Nagar, HSR Layout, Bengaluru, Karnataka. Pin-560102 (India)"
89618924233ffff,12.907925092106185,77.62861502399029,"Hosur Road, Bommanahalli Circle, Bommanahalli, Bengaluru, Karnataka. Pin-560068 (India)"
89618924237ffff,12.9076643,77.62806862727274,"Hosur Road, Vivekananda Circle, Bommanahalli, Bengaluru, Karnataka. Pin-560068 (India)"
89618924243ffff,12.918194750000001,77.63957880000001,"14th Main Road, Pillappa Garden, HSR Layout, Bengaluru, Karnataka. Pin-560102 (India)"
89618924247ffff,12.91678252037037,77.63806107037037,"14th Main Road, Sector 5, HSR Layout, Bengaluru, Karnataka. Pin-560102 (India)"
8961892424bffff,12.921739114285714,77.6403216,"7th Cross Road, Bildens Swarganga, Jakkasandra, Koramangala, Bengaluru, Karnataka. Pin-560034 (India)"
8961892424fffff,12.920963888888888,77.63836257222222,"7th Cross Road, Bildens Swarganga, Jakkasandra, Koramangala, Bengaluru, Karnataka. Pin-560034 (India)"
89618924253ffff,12.9152393,77.6429504,Unknown
89618924257ffff,12.915512706756756,77.6382905527027,"Outer Ring Road, Sector 5, HSR Layout, Bengaluru, Karnataka. Pin-560102 (India)"
8961892425bffff,12.919499766666666,77.6435503,"7th Cross Road, Mantri Sarovar, Sector 4, HSR Layout, Bengaluru, Karnataka. Pin-560102 (India)"
89618924263ffff,12.916928899999998,77.63140920000001,"6th Avenue, Teachers Colony, Koramangala, Bengaluru, Karnataka. Pin-560034 (India)"
89618924267ffff,12.91698876,77.62911956,"Outer Ring Road, Ozone Chamber, HSR Layout, Bengaluru, Karnataka. Pin-560034 (India)"
8961892426fffff,12.9221634,77.6283993,"Unnamed Road, Santhosapuram, Koramangala, Bengaluru, Karnataka. Pin-560034 (India)"
89618924273ffff,12.916315017022328,77.63451570848301,"Outer Ring Road, Sai Nandana Residency, Teachers Colony, Koramangala, Bengaluru, Karnataka. Pin-560034 (India)"
89618924277ffff,12.915341916397548,77.63230193969851,"5th Main Road, Sector 6, HSR Layout, Bengaluru, Karnataka. Pin-560102 (India)"
8961892428bffff,12.905788183333334,77.63909860833333,"27th Cross Road, Patel Channappa Circle, Bommanahalli, Bengaluru, Karnataka. Pin-560068 (India)"
8961892428fffff,12.906189085,77.63788889166668,"Hosapalya Main Road, Patel Channappa Circle, Bommanahalli, Bengaluru, Karnataka. Pin-560068 (India)"
89618924293ffff,12.90246982548289,77.64125450219566,"10th Main Road, ITI Layout, Bommanahalli, Bengaluru, Karnataka. Pin-560068 (India)"
89618924297ffff,12.901624533333333,77.63884214166667,"Sri Lakshmi Venkateshwara Swamy Temple Road, Gollarapalya, Bengaluru, Karnataka. Pin-560068 (India)"
8961892429bffff,12.903519245614035,77.64209047017543,"27th Cross Road, Ramachandra Reddy Layout, Mangammanapalya, Bommanahalli, Bengaluru, Karnataka. Pin-560068 (India)"
896189242a3ffff,12.903776555985555,77.63111802747586,"Hosur Road, Bommanahalli Industrial Area, Bommanahalli, Bengaluru, Karnataka. Pin-560068 (India)"
896189242a7ffff,12.903022376190476,77.6273799,"Begur Main Road, Temple Tree, Bommanahalli, Bengaluru, Karnataka. Pin-560068 (India)"
896189242abffff,12.906598979227054,77.63145260241546,"Hosapalya Main Road, S Nazir Sab Layout, HSR Layout, Bengaluru, Karnataka. Pin-560068 (India)"
896189242afffff,12.906434069376663,77.62933996160638,"Hosapalya Main Road, BKL Colony, Bommanahalli, Bengaluru, Karnataka. Pin-560068 (India)"
896189242b3ffff,12.90085352072405,77.63306945756565,"Hosur Road, Garvebavipalya Junction, Bommanahalli, Bengaluru, Karnataka. Pin-560068 (India)"
896189242c3ffff,12.911069284563759,77.64453910067114,"19th Main Road, Sector 2, HSR Layout, Bengaluru, Karnataka. Pin-560102 (India)"
896189242c7ffff,12.909798,77.64093112500001,"22nd Cross Road, Sector 3, HSR Layout, Bengaluru, Karnataka. Pin-560102 (India)"
896189242cbffff,12.913587864705883,77.6446285235294,"19th Main Road, Nadaprabhu Kempegowda Circle, HSR Layout, Bengaluru, Karnataka. Pin-560102 (India)"
896189242cfffff,12.9119066875,77.6412965375,"18th Cross Road, Sector 3, HSR Layout, Bengaluru, Karnataka. Pin-560102 (India)"
896189242d3ffff,12.909112355555557,77.64480342222222,"22nd Cross Road, Sector 2, HSR Layout, Bengaluru, Karnataka. Pin-560102 (India)"
896189242d7ffff,12.908610908333333,77.6444285361111,"20th Main Road, Sector 2, HSR Layout, Bengaluru, Karnataka. Pin-560102 (India)"
896189242dbffff,12.912054646666666,77.64625891333334,"17th Cross Road, Vanganahalli, Sector 1, HSR Layout, Bengaluru, Karnataka. Pin-560102 (India)"
8961892430fffff,12.9053023,77.61175829999999,"16th Main Road, Mahadeshwara Nagar, BTM Layout Stage 2, Bengaluru, Karnataka. Pin-560076 (India)"
8961892432fffff,12.906055086666667,77.60233508666667,"6th Cross Road, Kalyani Trident, Dollars Colony, BTM Layout Stage 2, Bengaluru, Karnataka. Pin-560076 (India)"
89618924333ffff,12.9005562,77.6076074,"14th Cross Road, Surya Layout, Bilekahalli, Bengaluru, Karnataka. Pin-560076 (India)"
89618924347ffff,12.9096633,77.6142317,"5th Cross Road, Mysore Road Industrial Employees House Cooperative Society, BTM Layout Stage 2, Bengaluru, Karnataka. Pin-560076 (India)"
89618924363ffff,12.910668833333334,77.61008678571429,"16th Main Road, Sunshine Colony, BTM Layout Stage 2, Bengaluru, Karnataka. Pin-560076 (India)"
8961892436bffff,12.914448996153848,77.60992148076923,"16th Main Road, Ram Sridhar Apartment, BTM Layout Stage 2, Bengaluru, Karnataka. Pin-560076 (India)"
8961892436fffff,12.913758327826086,77.6074592115942,"7th Cross Road, MICO Employees House Building Cooperative Society, BTM Layout Stage 2, Bengaluru, Karnataka. Pin-560076 (India)"
89618924373ffff,12.9082899,77.613707,"29th Main Road, EWS Colony, BTM Layout Stage 2, Bengaluru, Karnataka. Pin-560076 (India)"
8961892438bffff,12.899364501075079,77.61813072260472,"3rd Main Road, Vijayshree Layout, Kodichikkanahalli, Bengaluru, Karnataka. Pin-560068 (India)"
89618924393ffff,12.893460022222222,77.61993555555556,"Devara Chikkanahalli Main Road, Seenappa Layout, Kodichikkanahalli, Bengaluru, Karnataka. Pin-560068 (India)"
8961892439bffff,12.898170799999999,77.6216483,"Devara Chikkanahalli Main Road, Cauvery Nagar, Bommanahalli, Bengaluru, Karnataka. Pin-560068 (India)"
896189243afffff,12.8978823125,77.60641244375,"Devara Chikkanahalli Main Road, Someshwara Layout, Bilekahalli, Bengaluru, Karnataka. Pin-560076 (India)"
896189243b7ffff,12.8940914,77.6096705,"11th Cross Road, Nethravathi Block, Vijaya Enclave, Mulki Sundar Ram Shetty Nagar, Bengaluru, Karnataka. Pin-560076 (India)"
896189243c3ffff,12.902958675,77.62431185,"Deverachikkanahalli Main Road, Axis Citrino Apartments, Hongasandra, Bommanahalli, Bengaluru South City Corporation, Bengaluru, Bangalore South, Bengaluru Urban, Karnataka, 560068, India"
896189243d3ffff,12.902853083333333,77.6246713,"Kodichikkanahalli Main Road, Bommanahalli, Bengaluru, Karnataka. Pin-560068 (India)"
896189243d7ffff,12.89981,77.62215783333333,"Kodichikkanahalli Main Road, Royal Legend, Cauvery Nagar, Bommanahalli, Bengaluru, Karnataka. Pin-560068 (India)"
896189243dbffff,12.903418318750001,77.62574364375,"Kodichikkanahalli Main Road, Bommanahalli, Bengaluru, Karnataka. Pin-560068 (India)"
89618924403ffff,12.874611833333333,77.64797938095238,"Manipal County Road, Singasandra Industrial Estate, Begur, Bengaluru, Karnataka. Pin-560068 (India)"
89618924407ffff,12.873773485714285,77.64441832857142,"Manipal County Road, Yellappa Layout, Begur, Bengaluru, Karnataka. Pin-560068 (India)"
8961892440bffff,12.876003208421052,77.64785323403508,"Hosur Road, Singasandra Industrial Estate, Begur, Bengaluru, Karnataka. Pin-560068 (India)"
89618924413ffff,12.8717261,77.65108802,"Hosur Road, Channakeshava Nagar, Singasandra, Bengaluru, Karnataka. Pin-560100 (India)"
8961892441bffff,12.874927215,77.649197335,"Hosur Road, Singasandra Industrial Estate, Begur, Bengaluru, Karnataka. Pin-560068 (India)"
89618924423ffff,12.874381633333334,77.64031696666666,"Manipal County Road, Shree Nivas, AECS Block C, Begur, Bengaluru, Karnataka. Pin-560068 (India)"
8961892442bffff,12.875704907142858,77.63966979285715,"Manipal County Road, Divya Jyothi Royal County, HAL Layout, Bengaluru, Karnataka. Pin-560068 (India)"
8961892443bffff,12.873916325,77.64274176250001,"Manipal County Road, Paramount Sumadhura Serene, Begur, Bengaluru, Karnataka. Pin-560068 (India)"
8961892444fffff,12.882589364060017,77.6496604965666,"11th Main Road, Filor House, AECS Layout A Block, Kudlu, Bengaluru, Karnataka. Pin-560068 (India)"
89618924453ffff,12.8779242,77.6549429,"Parappana Agrahara Main Road, Sir M Visvesvaraya Layout, Parappana Agrahara, Bengaluru, Karnataka. Pin-560100 (India)"
8961892445bffff,12.8807353,77.6551317,"Parappana Agrahara Main Road, Needs 3 Project 100, Manjunatha Nagar, Parappana Agrahara, Bengaluru, Karnataka. Pin-560100 (India)"
89618924463ffff,12.881255775409837,77.64454881639345,"Hosur Road, HAL Layout, Bengaluru, Karnataka. Pin-560068 (India)"
89618924467ffff,12.880146010962493,77.64095093892077,"12th Main Road, Wellington Layout, Singasandra, Bengaluru, Karnataka. Pin-560068 (India)"
8961892446bffff,12.883738263235294,77.6429964367647,"Hosur Road, Ramaiah Reddy Layout, Singasandra, Bengaluru, Karnataka. Pin-560068 (India)"
8961892446fffff,12.884107793789887,77.641462289599,"1st Main Road, Ramaiah Reddy Layout, Singasandra, Bengaluru, Karnataka. Pin-560068 (India)"
89618924473ffff,12.879233485714286,77.6456909952381,"Hosur Road, Zed Enclave, HAL Layout, Bengaluru, Karnataka. Pin-560068 (India)"
8961892447bffff,12.880958158064676,77.64545536411975,"Hosur Road, Zed Enclave, HAL Layout, Bengaluru, Karnataka. Pin-560068 (India)"
8961892448bffff,12.869956114355363,77.65335865997977,"Hosur Road, Channakeshava Nagar, Singasandra, Bengaluru, Karnataka. Pin-560100 (India)"
8961892449bffff,12.8674621,77.65487526666668,"Hosur Road, Pragathi Extension, Chikkathoguru, Bengaluru, Karnataka. Pin-560100 (India)"
896189244c7ffff,12.872031575675676,77.65395171621621,"Parappana Agrahara Main Road, Channakeshava Nagar, Singasandra, Bengaluru, Karnataka. Pin-560100 (India)"
896189244cfffff,12.8740077,77.65417575,"Parappana Agrahara Main Road, Venkateshwara Layout, Manjunatha Nagar, Parappana Agrahara, Bengaluru, Karnataka. Pin-560100 (India)"
896189244d3ffff,12.870395385714286,77.65814690892857,"Hosa Road, Naganathapura Junction, Rayasandra, Bengaluru, Karnataka. Pin-560100 (India)"
896189244d7ffff,12.870645583314493,77.65489721885312,"Hosa Road, Channakeshava Nagar, Singasandra, Bengaluru, Karnataka. Pin-560100 (India)"
